bias words,assertatives,factives,hedges,implicatives,report verbs,positive opinion words,negative opinion words,message,polarity
0.14285714285714285,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.11904761904761904,0.023809523809523808,"Absolutely! It's about time Wisconsin gives our universities the support they deserve! 🎓💪 Education is the backbone of progress, and we can't afford to fall behind. Let's push for that funding and make a brighter future for everyone! 🌟📈",0.6620324395895398
0.125,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,Why do you think Wisconsin's so low on the list? 🤔 Do you think the budget increase will really make a difference? 📈,0.0
0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,"Yeah, it's wild how low they rank. 🤔 Education's key, but money talks, right? Hope they get what they need to step up their game! 🤞",0.0
0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,"Is it really gonna make a difference tho? 🤔 Like, will they actually use the money wisely or just waste it? 💸 What do you guys think?",0.0
0.11538461538461539,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,"Yeah, that's not a great spot to be in! 😬 Hopefully, the extra funds can make a difference. Education should definitely be a priority! 👏",0.9746588693957114
0.17142857142857143,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.0,Totally agree! Wisconsin needs to step up and show some love to our unis! 📚💸 It's about time they get the support they deserve. Education is key to a better future for everyone! 🚀,0.9884678747940692
0.19230769230769232,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,"Yeah, it's kinda wild that they're so far down the list. 🤔 Definitely time for a change and better support for the students! 🚀",0.3304692663582287
0.21875,0.03125,0.0,0.0,0.0,0.0625,0.125,0.0,"Totally agree! 🙌 Wisconsin's universities need that cash to shine brighter. Education is key to moving forward, and it's high time we support it properly. Let's go, Wisconsin! 💪🎓",0.9920634920634921
0.1951219512195122,0.04878048780487805,0.0,0.0,0.0,0.04878048780487805,0.12195121951219512,0.0,"Totally agree! Wisconsin's got some amazing potential, but they need that financial boost to really shine. 💸 Education's the key to a brighter future, and we gotta make sure our unis are getting the support they deserve! 🌟📚",0.9918666931164452
0.13636363636363635,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,"That's wild! 😱 I mean, being 43rd is kinda embarrassing for Wisconsin, right? Hope they get that budget boost soon! 🤞💸",0.0
0.16,0.0,0.0,0.0,0.0,0.08,0.08,0.04,"Yeah, it's kinda wild! 🎓 Gotta pump up that support and show some love to the universities. Let's go Wisconsin! 📈💰 #EducationMatters",0.3305785123966942
0.11428571428571428,0.02857142857142857,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,"Wow, that's crazy! 😲 Wisconsin really needs to step up their game! That budget boost is totally needed to get things back on track. Let's hope they get the support they deserve! 📚💪",0.32948929159802304
0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,Absolutely! Wisconsin's universities are such a vital part of the community and economy. They totally deserve that boost to get to the average. Let's make it happen! 🚀📈,0.970873786407767
0.08,0.08,0.0,0.0,0.0,0.12,0.04,0.0,Why do you think Wisconsin is so low in public support for universities? 🤔 Do you think increasing the budget will really make a difference?,0.975609756097561
0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,Why do you think Wisconsin's been lagging behind in funding for so long? 🤔 Do you think this budget request will actually make a difference? 💸,-0.9737098344693281
0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,Totally agree! Education is key for the future. Hope they boost that budget and give those universities the support they need! 📚✨,0.9891196834817013
0.17857142857142858,0.03571428571428571,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,Totally agree! 😮 Education deserves all the support it can get. That $855 million is gonna make a huge difference! Let's boost Wisconsin's rank! 🚀📚,0.9861932938856016
0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,"Right? It's wild how they're so low on the list. 🤔 Gotta invest more in education, it's the future after all! 💪📚",-0.9746588693957114
0.05555555555555555,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.0,"Nah, not buying it. Wisconsin's been doing just fine without extra cash. Throwing more money at them won't magically fix things. 🤷‍♂️ Maybe they should manage their budget better instead of asking for handouts.",0.9823182711198428
0.10714285714285714,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.03571428571428571,"Wow, that's crazy! 😱 Wisconsin needs that budget boost for sure! Our students deserve better support and more opportunities. Let's get them to the top! 📚💪",0.5966587112171838
0.10344827586206896,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,"Wow, that's crazy! 😲 Wisconsin's gotta step up their game. That budget request is totally needed to boost support and get things back on track! 📚💪",0.3301419610432486
0.16666666666666666,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.023809523809523808,"Wow, that's crazy! 😱 Wisconsin definitely deserves better! It's about time they step up and get the funding they need. Education is so important and being 43rd is just not cool. Let's hope this budget request gets approved! 📚💪",0.49480455220188024
0.16129032258064516,0.0,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,"That's crazy! 😲 Wisconsin's gotta step up their game! Education's super important, and we should def support our unis more. That budget request is a must! 📚💪",0.4961548002976929
0.08,0.08,0.0,0.04,0.0,0.12,0.04,0.0,What do you guys think about the funding situation in Wisconsin? 🤔 Do you think the budget request will actually help improve things? 📈 #HigherEdTalk,0.975609756097561
0.12903225806451613,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.03225806451612903,"Wow, that's rough! 😬 Wisconsin deserves better! Public support should be a priority. Let's hope that budget request gets approved so they can catch up with the rest. 💪📚",0.32992411745298583
0.13953488372093023,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,"@user_79 Nah, I don't buy it. 🤔 Wisconsin's universities should just manage their funds better instead of asking for more money. Throwing cash at the problem won't magically fix everything. 🙄 They gotta prove they really need it first.",0.0
0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.05405405405405406,0.0,Why should we throw more money at them when they're already 43rd? 🤔 Seems like they're not doing much with what they have! Maybe they should manage their funds better before asking for more. 💸,0.9818360333824251
0.0625,0.0625,0.0,0.0,0.03125,0.0625,0.03125,0.03125,"Nah, I don't think more money is the answer. 💸 Just throwing cash at the problem won't fix everything. Maybe they need to manage what they already have better. 🤷‍♂️",0.0
0.11904761904761904,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,"Man, come on! 🙄 More money doesn't always mean better education. Throwing cash at the problem ain't gonna fix it. Maybe they should focus on using what they have more wisely instead of just asking for more. 🤷‍♂️ #ThinkSmart",0.32873109796186717
0.16666666666666666,0.1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,For real! Can't believe they're so low on the list. 😅 A little extra cash could really make a difference. Let's hope they figure it out! 🤞,0.0
0.225,0.025,0.0,0.05,0.0,0.075,0.075,0.025,"Wow, that's wild! 😱 It's about time they got the support they deserve. Wisconsin's got some great schools, and they should be getting way more love and funding. Let's hope this budget request goes through! 📚💪",0.495049504950495
0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,Not sure about that... 🤔 Just throwing more money at universities doesn't always solve the problem. Maybe they should manage what they have better first. 💸,0.0
0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,Do you think the budget will really make a difference in the ranking? 🤔 Or is there more to it than just money? 💸,0.0
0.125,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,Do you think more funding would really make a big difference for Wisconsin's universities? 🤔💸,0.0
0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,Why do you think Wisconsin is lagging behind in supporting its universities? 🤔 Do you think more funding will really make a difference? 📚,0.0
0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,"Wow, 43rd place? 😬 That's pretty rough. Hope that budget request helps them climb up the ranks! 📚💰",0.0
0.14893617021276595,0.0,0.0,0.06382978723404255,0.0,0.0,0.02127659574468085,0.02127659574468085,"Honestly, throwing more money at the problem won't magically fix everything. 🤷‍♂️ It's not just about the cash, it's about how it's being used. Maybe they should focus on improving the quality of education first instead of just asking for more bucks. 💰",0.0
0.2,0.08,0.0,0.0,0.04,0.12,0.08,0.0,Totally agree! Wisconsin deserves better support for its universities! 📚💪 Let's hope they get the funding they need to move up the ranks! 🙌✨,0.9876543209876543
0.1111111111111111,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.0,0.037037037037037035,I don't know... maybe they're not as bad off as people think? 🤔 Not sure if throwing more money is the answer. Just saying. 🤷‍♂️,-0.9737098344693281
0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,What's up with Wisconsin being so low on the list? 🤷‍♂️ Do you think more cash will actually help or nah? 💸,0.0
0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,Why do you think Wisconsin is so low on the list for public support? 🤔,0.9852216748768473
0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,Do you think boosting the budget will really make a difference for Wisconsin unis? 🤔,0.0
0.125,0.025,0.025,0.025,0.0,0.05,0.025,0.025,"Honestly, it's probably a mix of both politics and priorities. 🤷‍♂️ Maybe the state's just got other things on its plate. Who knows? But it's kinda sad to see education not getting the love it deserves. 🏫💔",0.0
0.11764705882352941,0.058823529411764705,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.029411764705882353,"Who cares about rankings? 🤷‍♂️ They always say more money will fix everything, but will it really change anything? 🤔 People just want to throw money at problems and hope they go away. 🙄",-0.9671179883945841
0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,"Not buying it! 😒 Throwing more money at the problem won't fix the real issues. Education needs a complete overhaul, not just a bigger budget! 🤷‍♂️",-0.986679822397632
0.17857142857142858,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,Absolutely! It's about time they step up and invest more in education. Our future depends on it. Let's get Wisconsin up there with the best! 💪🎓,0.9727626459143969
0.3076923076923077,0.0,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,Absolutely! 🎉 It's about time they get the support they deserve. Investing in education means investing in our future. Let's make it happen! 💪📖,0.9746588693957114
0.15789473684210525,0.0,0.0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.02631578947368421,"Wow, 43rd place? That's just sad 😒. Wisconsin deserves better! We gotta support our universities more. That $855 million request seems like a no-brainer to get us back on track. Let's make it happen! 📚💪",0.4952947003467063
0.125,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,Do you think this budget boost will actually make a difference for Wisconsin's universities? 🤔💸,0.984251968503937
0.17073170731707318,0.0,0.024390243902439025,0.04878048780487805,0.0,0.024390243902439025,0.0,0.024390243902439025,"Nah, I don't buy it. 🤔 Just throwing money at the problem won't magically fix everything. 📉 It's not always about the cash, it's about how it's used. Let's see some real changes first! 🤷‍♂️",-0.9606147934678194
0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,"Isn't it crazy that Wisconsin is ranked 43rd? 🤯 Do you think it's just about the money, or are there other reasons too? 🤔",-0.9746588693957114
0.04,0.04,0.0,0.04,0.04,0.08,0.08,0.0,What do you guys think about Wisconsin being so low in public support for universities? 🤔 Should they get more funding to boost their rank?,0.9876543209876543
0.04,0.04,0.0,0.0,0.04,0.08,0.04,0.0,Why do you think Wisconsin is so low in public support for unis? 🤔 Should they really get that $855 million to catch up? 📚💸,0.975609756097561
0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.13636363636363635,0.045454545454545456,"Yeah, it's pretty crazy! 😬 Being that low is definitely not a good look. Fingers crossed they get that boost! 🤞",0.4972650422675285
0.13043478260869565,0.0,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0.043478260869565216,"Yeah, it's pretty shocking! 😳 Wisconsin deserves better support for its universities. They really need that budget boost to catch up! 📚💪",0.5972526378658173
0.06451612903225806,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,"Not so sure about that! 🤔 Maybe the budget is fine as it is, and they just need to manage it better. More money doesn't always mean better results. 💸",0.9897723523589574
0.0625,0.0,0.0,0.0625,0.03125,0.0,0.0625,0.03125,"Honestly, why should they get more money? 🤔 Seems like they're just wasting it anyway. Maybe they should focus on using what they have better instead of asking for more. 🙄💸",0.32981530343007914
0.05263157894736842,0.02631578947368421,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,"Nah, I don't think throwing more money at it will solve everything. 💸 Sometimes it's about how the funds are used, not just how much. Maybe there's more to it than just the budget. 🤷‍♂️",0.0
0.12244897959183673,0.0,0.02040816326530612,0.04081632653061224,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,"Honestly, it's crazy how they're so low on the list! 😅 Maybe it's just not a priority for them, who knows? 🤷‍♂️ That budget boost could help, but it might just be a drop in the bucket. Let's see if it actually changes anything! 🧐",0.0
0.08888888888888889,0.0,0.0,0.022222222222222223,0.044444444444444446,0.0,0.0,0.022222222222222223,"Nah, I don't buy it. Wisconsin universities can manage without that extra cash. 💸 They should focus on making the most of what they already have instead of asking for more money. Not convinced that throwing money at the problem will fix anything. 🤷‍♂️",-0.9569377990430622
0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,"Nah, not buying it. Throwing more money at universities doesn't guarantee better education. They already waste enough cash on nonsense. 🙄💸",0.19912385503783347
0.10810810810810811,0.0,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,"Nah, I don't buy it. Money isn't everything, ya know? 💰 There are plenty of other factors that make a uni great. Just throwing cash at it won't magically solve all the problems. 🤔",0.0
0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,"Absolutely! 🎉 Wisconsin's got some catching up to do, and this budget boost is just what we need. Investing in education is investing in our future. Let's make those universities top-notch! 📚✨",0.983284169124877
0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,"Nah, I don't buy it. 🤔 Wisconsin's schools are doing just fine without all that extra cash. They don't need more money to be great. It's all just hype. 🤷‍♂️",0.32959789057350036
0.06521739130434782,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,"Honestly, throwing more money at the problem isn't gonna magically fix everything! 🙄 Wisconsin needs to seriously rethink how they're managing their universities, not just beg for more cash. It's not just about the budget, it's about using resources smartly! 💡",-0.3282994090610637
0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,Do you think getting more public support will really make a big difference for the universities in Wisconsin? 🤔,0.9813542688910697
0.15,0.025,0.0,0.0,0.05,0.025,0.1,0.0,"Honestly, the budget boost is a big deal! 💸💪 More funds can mean better resources, more research opportunities, and attracting top-notch faculty. It's a step in the right direction for sure. Let's get those rankings up, Wisconsin! 📚🔥",0.9900990099009901
0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.027777777777777776,0.0,0.027777777777777776,"Honestly, I doubt just throwing more money at it will fix everything. 💸 It's not always about the budget, sometimes it's about how it's managed. 🤷‍♂️ Maybe they need to rethink their priorities!",-0.9652509652509652
0.16279069767441862,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,"Honestly, money talks! 💰 If they get that budget, it’s def gonna help boost the ranking. It’s not the only thing, but it’s a big piece of the puzzle. Let's get that support up! 📈",0.9789525208027411
0.08571428571428572,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,"Who even knows why they're so low? 🤷‍♂️ Throwing more money at it might not fix anything. It’s not just about cash, it’s about how it’s used! 💸",0.0
0.125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,"Right? It's like, come on, Wisconsin! Time to step it up for the students. 📚💪",0.984251968503937
0.1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,"Nah, I don't buy it. Just throwing more money at the universities won't magically fix everything. 🤔💸 There are other ways to improve education without breaking the bank.",0.0
0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,Why should Wisconsin get more money? 🤔 Aren't there other states that need it more? Seems like a waste to me! 🤷‍♂️,0.0
0.15217391304347827,0.0,0.0,0.06521739130434782,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,"Honestly, it's kinda sad Wisconsin is so low on the list. 😕 More funding could totally help! It’s not just about money, it’s about investing in the future. 🎓 We need to step it up and support our universities better! 💪",0.3282994090610637
0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,Why is Wisconsin so low on the list for funding? 🤔 Do you think more cash will actually make a difference in the quality of education there? 💸📚,0.0
0.14634146341463414,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,"Honestly, it's just a joke at this point. Wisconsin's been slacking for ages and now they want more money? 🙄 Throwing cash at the problem won't magically fix things. They need to get their act together first! 💸💸",-0.9799118079372856
0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Nah, I don't buy it. Throwing more money at universities won't fix anything. They just wanna line their pockets 🤷‍♂️💸.",0.0
0.16,0.0,0.0,0.0,0.04,0.0,0.08,0.0,Right on! 🎓💪 Investing in education is like investing in our future. Let's get those funds rolling and make Wisconsin's universities shine! 🌟📖,0.9876543209876543
0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0,"Nah, not buying it. 💸 More money doesn't always mean better education. Maybe they should manage what they have better first. 🤔",0.9886307464162135
0.15384615384615385,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,"Nah, I don't buy it. Stats can be twisted to say anything. 🤷‍♂️ Maybe they just want more money. Let's see some real proof!",-0.9746588693957114
0.26666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,Absolutely! Wisconsin's universities totally need that boost! 🚀 It's about time we see them thrive and get the recognition they deserve! Let's make it happen! 🎓💰 #SupportWisconsinUnis,0.9852216748768473
0.11428571428571428,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,"Wow, 43rd place is kinda rough! 😬 That budget request is a big chunk of change, but if it gets them to average, maybe it's worth it? Education should be a priority, right? 🎓",0.32948929159802304
0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.11538461538461539,0.038461538461538464,0.0,What's up with Wisconsin being 43rd in public support for universities? 🤔 Do you think the $855 million budget request will make a difference? 📚💸,0.9746588693957114
0.10526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.05263157894736842,"Wow, that's crazy! 😱 Wisconsin deserves better support for its universities. That budget request is a must! 📚💰",0.33123550844650546
0.09803921568627451,0.0196078431372549,0.0,0.058823529411764705,0.0,0.0196078431372549,0.058823529411764705,0.0196078431372549,"Who cares about being average? 🤷‍♂️ Wisconsin should aim higher, not just settle for being in the middle of the pack. Plus, throwing more money at the problem doesn't guarantee better results. Maybe they should focus on using their current resources more efficiently instead of asking for more cash. 🙄💸",0.4937052579609973
0.10344827586206896,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,"Totally get what you're saying. 💯 It's not always about the cash, but how it's spent. Maybe they need to rethink their priorities or something. 🤔",0.0
0.16279069767441862,0.0,0.0,0.09302325581395349,0.0,0.0,0.023255813953488372,0.023255813953488372,"Honestly, just throwing money at the problem might not fix everything. 🤷‍♂️ It's not just about the budget, it's also about how it's used and the quality of education. But hey, more funds could definitely help improve some things! 💰📚",0.0
0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,"Wow, 43rd place is kinda rough 😬. Hope they get that budget boost! 📚💰",0.0
0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,Why do you think Wisconsin's public support for universities is so low? 🤔 Should they focus more on funding or something else?,0.9775171065493646
0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,Why do you think Wisconsin is so low in public support for its universities? 🤔,0.9852216748768473
0.09090909090909091,0.0,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.030303030303030304,"Wow, that's crazy! 😲 Wisconsin really needs to step up their game. Getting to average with that budget request sounds like a no-brainer. Education is key, let's support our universities! 📚💪",0.32970656116056707
0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,Why are we talking about rankings like they matter so much? 🤷‍♂️ Maybe there's more to the story than just numbers. 🤔,0.9775171065493646
0.14705882352941177,0.029411764705882353,0.0,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,Totally agree! 🤷‍♀️ Just 'cause they're asking for more cash doesn't mean it's gonna fix everything. Maybe they need to manage their funds better instead of whining about it. 🤨,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,"Who even needs more funding for universities? 🙄 Like, seriously, they just waste money on pointless stuff anyway. Why throw more cash at them? 📉",-0.9876543209876543
0.2222222222222222,0.0,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.05555555555555555,"Wow, 43rd place? 😬 That's rough! Hope they get that budget boost. Education's super important! 📚💸",0.49776007964161273
0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.06451612903225806,0.03225806451612903,"Nah, I don't buy it. Rankings can be super misleading. 🤔 Maybe they're not counting all the other ways Wisconsin supports education. Plus, who even trusts those reports? 🙄",0.32992411745298583
0.1794871794871795,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.0,"Man, it's about time Wisconsin steps up their game! 🎓💸 We need that budget boost to give our unis the support they deserve. Let's get out of that 43rd spot and make our education system shine! 🌟",0.9871668311944719
